student_id,week_start,avg_grade,absence_hours
117,2024-10-14,76.3,9
117,2024-10-21,79.1,8
117,2024-10-28,65.9,7
117,2024-11-04,72.5,8
117,2024-11-11,65.4,8
117,2024-11-18,64.5,9
117,2024-11-25,58.7,9
117,2024-12-02,75.4,7
117,2024-12-09,85.4,8
117,2024-12-16,57.5,8
118,2024-09-02,86.5,3
118,2024-09-09,84.0,1
118,2024-09-16,77.4,2
118,2024-09-23,81.8,1
118,2024-09-30,80.5,4
118,2024-10-07,99.7,4
118,2024-10-14,97.0,4
118,2024-10-21,93.3,2
118,2024-10-28,87.9,2
118,2024-11-04,85.1,3
118,2024-11-11,92.6,3
118,2024-11-18,85.7,3
118,2024-11-25,90.6,3
118,2024-12-02,75.1,1
118,2024-12-09,96.2,2
118,2024-12-16,84.0,2
119,2024-09-02,83.9,4
119,2024-09-09,77.2,3
119,2024-09-16,88.2,3
119,2024-09-23,88.1,3
119,2024-09-30,81.8,1
119,2024-10-07,100.0,2
119,2024-10-14,85.1,4
119,2024-10-21,99.4,2
119,2024-10-28,78.8,1
119,2024-11-04,99.6,1
119,2024-11-11,86.7,1
119,2024-11-18,75.4,2
119,2024-11-25,79.6,1
119,2024-12-02,100.0,3
119,2024-12-09,94.8,4
119,2024-12-16,86.6,2
120,2024-09-02,72.0,9
120,2024-09-09,65.4,8
120,2024-09-16,64.3,8
120,2024-09-23,67.3,6
120,2024-09-30,51.2,7
120,2024-10-07,84.4,8
120,2024-10-14,76.2,5
120,2024-10-21,61.9,6
120,2024-10-28,68.4,12
120,2024-11-04,73.7,11
120,2024-11-11,68.0,10
120,2024-11-18,86.6,8
120,2024-11-25,65.7,6
120,2024-12-02,67.5,8
120,2024-12-09,86.2,6
120,2024-12-16,70.5,6
121,2024-09-02,66.6,9
121,2024-09-09,74.1,9
121,2024-09-16,73.2,9
121,2024-09-23,70.4,7
121,2024-09-30,55.2,7
121,2024-10-07,68.9,10
121,2024-10-14,69.2,8
121,2024-10-21,73.1,8
121,2024-10-28,76.5,11
121,2024-11-04,87.5,8
121,2024-11-11,72.7,11
121,2024-11-18,68.8,9
121,2024-11-25,60.9,8
121,2024-12-02,79.2,7
121,2024-12-09,69.0,6
121,2024-12-16,86.0,10
122,2024-09-02,45.5,21
122,2024-09-09,46.4,23
122,2024-09-16,38.3,22
122,2024-09-23,50.4,23
122,2024-09-30,22.9,20
122,2024-10-07,32.1,22
122,2024-10-14,23.4,18
122,2024-10-21,56.1,23
122,2024-10-28,39.0,22
122,2024-11-04,38.4,24
122,2024-11-11,31.4,23
122,2024-11-18,37.6,21
122,2024-11-25,45.2,22
122,2024-12-02,42.4,23
122,2024-12-09,46.6,22
122,2024-12-16,24.1,22
123,2024-09-02,87.1,5
123,2024-09-09,98.8,0
123,2024-09-16,88.2,0
123,2024-09-23,92.6,4
123,2024-09-30,86.1,3
123,2024-10-07,87.1,1
123,2024-10-14,90.0,2
123,2024-10-21,94.1,2
123,2024-10-28,79.9,0
123,2024-11-04,71.9,4
123,2024-11-11,83.3,3
123,2024-11-18,100.0,2
123,2024-11-25,82.1,2
123,2024-12-02,87.5,5
123,2024-12-09,99.8,3
123,2024-12-16,99.0,2
124,2024-09-02,46.4,20
124,2024-09-09,32.9,22
124,2024-09-16,46.8,21
124,2024-09-23,41.7,19
124,2024-09-30,33.2,22
124,2024-10-07,36.0,21
124,2024-10-14,38.7,20
124,2024-10-21,31.0,19
124,2024-10-28,36.8,23
124,2024-11-04,24.1,22
124,2024-11-11,38.7,21
124,2024-11-18,47.1,22
124,2024-11-25,34.2,22
124,2024-12-02,20.1,24
124,2024-12-09,25.9,23
124,2024-12-16,37.5,25
125,2024-09-02,51.4,14
125,2024-09-09,70.8,15
125,2024-09-16,64.8,13
125,2024-09-23,56.1,15
125,2024-09-30,52.0,12
125,2024-10-07,54.5,17
125,2024-10-14,58.8,17
125,2024-10-21,59.5,14
125,2024-10-28,68.0,16
125,2024-11-04,65.2,14
125,2024-11-11,65.5,17
125,2024-11-18,59.2,14
125,2024-11-25,56.3,17
125,2024-12-02,58.2,17
125,2024-12-09,64.2,15
125,2024-12-16,46.5,16
126,2024-09-02,67.4,9
126,2024-09-09,61.4,10
126,2024-09-16,80.8,8
126,2024-09-23,70.5,7
126,2024-09-30,65.7,8
126,2024-10-07,81.5,8
126,2024-10-14,59.4,9
126,2024-10-21,76.6,8
126,2024-10-28,81.8,9
126,2024-11-04,61.6,7
126,2024-11-11,71.8,6
126,2024-11-18,72.7,6
126,2024-11-25,78.2,10
126,2024-12-02,74.0,7
126,2024-12-09,71.4,8
126,2024-12-16,61.8,8
127,2024-09-02,75.6,8
127,2024-09-09,81.6,9
127,2024-09-16,75.3,6
127,2024-09-23,67.7,7
127,2024-09-30,68.5,7
127,2024-10-07,67.0,10
127,2024-10-14,73.8,10
127,2024-10-21,57.2,8
127,2024-10-28,77.7,11
127,2024-11-04,57.6,8
127,2024-11-11,78.3,8
127,2024-11-18,62.7,6
127,2024-11-25,62.4,6
127,2024-12-02,70.5,10
127,2024-12-09,59.9,9
127,2024-12-16,76.8,8
128,2024-09-02,57.1,9
128,2024-09-09,69.6,8
128,2024-09-16,65.6,8
128,2024-09-23,74.1,12
128,2024-09-30,70.9,11
128,2024-10-07,72.9,8
128,2024-10-14,71.2,6
128,2024-10-21,72.4,5
128,2024-10-28,63.1,8
128,2024-11-04,79.6,10
128,2024-11-11,68.1,9
128,2024-11-18,77.9,6
128,2024-11-25,73.2,7
128,2024-12-02,68.6,8
128,2024-12-09,73.5,9
128,2024-12-16,77.1,9
129,2024-09-02,61.4,17
129,2024-09-09,47.5,17
129,2024-09-16,57.1,16
129,2024-09-23,56.6,14
129,2024-09-30,62.8,17
129,2024-10-07,62.4,14
129,2024-10-14,87.2,17
129,2024-10-21,65.5,15
129,2024-10-28,52.7,15
129,2024-11-04,66.1,14
129,2024-11-11,48.6,16
129,2024-11-18,59.5,14
129,2024-11-25,47.9,18
129,2024-12-02,59.2,14
129,2024-12-09,45.7,15
129,2024-12-16,61.6,17
130,2024-09-02,79.1,6
130,2024-09-09,71.8,10
130,2024-09-16,80.7,9
130,2024-09-23,88.8,9
130,2024-09-30,78.3,8
130,2024-10-07,63.8,7
130,2024-10-14,71.5,8
130,2024-10-21,55.9,7
130,2024-10-28,67.5,9
130,2024-11-04,69.9,8
130,2024-11-11,62.1,8
130,2024-11-18,80.6,9
130,2024-11-25,57.9,6
130,2024-12-02,74.7,8
130,2024-12-09,69.4,7
130,2024-12-16,74.0,8
131,2024-09-02,84.5,1
131,2024-09-09,93.5,2
131,2024-09-16,91.1,1
131,2024-09-23,100.0,5
131,2024-09-30,71.1,1
131,2024-10-07,90.3,1
131,2024-10-14,85.5,3
131,2024-10-21,85.2,3
131,2024-10-28,81.2,0
131,2024-11-04,94.7,4
131,2024-11-11,100.0,0
131,2024-11-18,93.0,0
131,2024-11-25,100.0,3
131,2024-12-02,79.6,4
131,2024-12-09,82.9,3
131,2024-12-16,89.1,5
132,2024-09-02,100.0,2
132,2024-09-09,94.6,3
132,2024-09-16,74.9,2
132,2024-09-23,100.0,3
132,2024-09-30,94.4,2
132,2024-10-07,82.1,3
132,2024-10-14,84.4,0
132,2024-10-21,78.6,4
132,2024-10-28,83.7,3
132,2024-11-04,88.7,3
132,2024-11-11,96.1,1
132,2024-11-18,91.6,4
132,2024-11-25,95.0,0
132,2024-12-02,89.3,5
132,2024-12-09,86.5,3
132,2024-12-16,93.6,1
133,2024-09-02,74.7,15
133,2024-09-09,63.9,12
133,2024-09-16,65.8,16
133,2024-09-23,72.1,14
133,2024-09-30,51.0,14
133,2024-10-07,54.6,13
133,2024-10-14,68.6,17
133,2024-10-21,56.5,15
133,2024-10-28,43.2,16
133,2024-11-04,70.7,14
133,2024-11-11,56.3,16
133,2024-11-18,70.7,16
133,2024-11-25,58.2,16
133,2024-12-02,44.9,14
133,2024-12-09,49.6,17
133,2024-12-16,53.1,15
134,2024-09-02,25.6,27
134,2024-09-09,42.2,28
134,2024-09-16,20.9,28
134,2024-09-23,39.8,28
134,2024-09-30,14.9,28
134,2024-10-07,24.0,30
134,2024-10-14,29.6,28
134,2024-10-21,12.5,30
134,2024-10-28,24.2,29
134,2024-11-04,12.5,30
134,2024-11-11,23.5,32
134,2024-11-18,21.8,34
134,2024-11-25,10.7,30
134,2024-12-02,2.3,30
134,2024-12-09,6.6,32
134,2024-12-16,15.2,33
135,2024-09-02,66.1,8
135,2024-09-09,61.7,10
135,2024-09-16,63.7,7
135,2024-09-23,76.5,9
135,2024-09-30,56.2,10
135,2024-10-07,64.1,8
135,2024-10-14,71.5,9
135,2024-10-21,73.6,8
135,2024-10-28,66.6,9
135,2024-11-04,69.1,11
135,2024-11-11,74.7,7
135,2024-11-18,66.2,8
135,2024-11-25,80.4,10
135,2024-12-02,66.8,7
135,2024-12-09,61.5,9
135,2024-12-16,88.4,9
136,2024-09-02,31.2,19
136,2024-09-09,38.3,19
136,2024-09-16,39.4,21
136,2024-09-23,47.2,23
136,2024-09-30,45.2,18
136,2024-10-07,31.8,21
136,2024-10-14,40.7,23
136,2024-10-21,39.1,22
136,2024-10-28,39.9,22
136,2024-11-04,37.9,24
136,2024-11-11,35.8,22
136,2024-11-18,35.5,24
136,2024-11-25,26.1,25
136,2024-12-02,24.8,22
136,2024-12-09,39.5,25
136,2024-12-16,21.5,22
137,2024-09-02,62.2,18
137,2024-09-09,69.7,14
137,2024-09-16,40.1,15
137,2024-09-23,62.1,14
137,2024-09-30,52.1,15
137,2024-10-07,51.1,18
137,2024-10-14,70.4,16
137,2024-10-21,58.7,14
137,2024-10-28,57.6,18
137,2024-11-04,64.4,16
137,2024-11-11,64.6,16
137,2024-11-18,60.1,17
137,2024-11-25,60.8,17
137,2024-12-02,57.6,15
137,2024-12-09,51.7,15
137,2024-12-16,42.9,14
138,2024-09-02,22.5,27
138,2024-09-09,41.1,28
138,2024-09-16,29.1,29
138,2024-09-23,38.5,28
138,2024-09-30,22.6,29
138,2024-10-07,32.1,31
138,2024-10-14,25.4,32
138,2024-10-21,21.6,30
138,2024-10-28,28.2,31
138,2024-11-04,11.5,32
138,2024-11-11,14.3,31
138,2024-11-18,21.7,31
138,2024-11-25,16.2,33
138,2024-12-02,5.5,33
138,2024-12-09,21.1,31
138,2024-12-16,12.5,32
139,2024-09-02,52.2,22
139,2024-09-09,40.4,24
139,2024-09-16,51.4,22
139,2024-09-23,47.0,22
139,2024-09-30,33.0,21
139,2024-10-07,43.3,21
139,2024-10-14,43.2,23
139,2024-10-21,35.4,22
139,2024-10-28,31.4,19
139,2024-11-04,43.5,22
139,2024-11-11,36.9,21
139,2024-11-18,34.3,24
139,2024-11-25,35.0,23
139,2024-12-02,35.9,21
139,2024-12-09,38.5,21
139,2024-12-16,25.2,22
140,2024-09-02,58.6,14
140,2024-09-09,59.7,13
140,2024-09-16,67.5,16
140,2024-09-23,57.8,14
140,2024-09-30,54.2,15
140,2024-10-07,47.4,14
140,2024-10-14,65.2,16
140,2024-10-21,71.1,15
140,2024-10-28,54.9,15
140,2024-11-04,54.9,14
140,2024-11-11,59.4,15
140,2024-11-18,52.8,17
140,2024-11-25,71.8,17
140,2024-12-02,60.8,17
140,2024-12-09,70.9,17
140,2024-12-16,51.1,16
141,2024-09-02,65.0,13
141,2024-09-09,57.4,16
141,2024-09-16,44.8,13
141,2024-09-23,57.7,15
141,2024-09-30,48.0,15
141,2024-10-07,67.8,15
141,2024-10-14,65.8,14
141,2024-10-21,51.6,16
141,2024-10-28,60.7,14
141,2024-11-04,51.1,18
141,2024-11-11,49.8,17
141,2024-11-18,53.1,16
141,2024-11-25,59.0,12
141,2024-12-02,44.6,16
141,2024-12-09,50.3,17
141,2024-12-16,42.9,17
142,2024-09-02,33.0,20
142,2024-09-09,34.7,23
142,2024-09-16,31.8,21
142,2024-09-23,27.9,23
142,2024-09-30,44.2,21
142,2024-10-07,52.0,22
142,2024-10-14,41.3,22
142,2024-10-21,43.3,21
142,2024-10-28,36.3,23
142,2024-11-04,39.5,22
142,2024-11-11,25.3,25
142,2024-11-18,30.5,24
142,2024-11-25,36.4,21
142,2024-12-02,44.3,23
142,2024-12-09,44.2,23
142,2024-12-16,38.4,21
143,2024-09-02,66.0,6
143,2024-09-09,67.0,9
143,2024-09-16,65.2,10
143,2024-09-23,63.1,10
143,2024-09-30,80.5,10
143,2024-10-07,67.2,5
143,2024-10-14,74.7,8
143,2024-10-21,62.2,7
143,2024-10-28,81.5,7
143,2024-11-04,73.7,9
143,2024-11-11,67.1,9
143,2024-11-18,83.1,8
143,2024-11-25,68.1,9
143,2024-12-02,77.3,8
143,2024-12-09,67.6,5
143,2024-12-16,63.8,7
144,2024-09-02,75.5,8
144,2024-09-09,67.7,8
144,2024-09-16,63.0,11
144,2024-09-23,80.4,11
144,2024-09-30,75.5,8
144,2024-10-07,82.9,7
144,2024-10-14,63.0,7
144,2024-10-21,74.2,7
144,2024-10-28,68.8,6
144,2024-11-04,73.8,6
144,2024-11-11,62.5,10
144,2024-11-18,79.4,9
144,2024-11-25,72.2,8
144,2024-12-02,63.8,8
144,2024-12-09,57.9,9
144,2024-12-16,70.4,7
145,2024-09-02,98.5,4
145,2024-09-09,91.6,2
145,2024-09-16,86.2,4
145,2024-09-23,87.5,5
145,2024-09-30,84.7,2
145,2024-10-07,91.5,1
145,2024-10-14,94.0,1
145,2024-10-21,91.8,2
145,2024-10-28,90.6,4
145,2024-11-04,88.1,1
145,2024-11-11,79.8,1
145,2024-11-18,71.9,4
145,2024-11-25,88.0,1
145,2024-12-02,98.9,1
145,2024-12-09,89.3,1
145,2024-12-16,71.3,0
146,2024-09-02,40.4,22
146,2024-09-09,46.0,21
146,2024-09-16,26.4,23
146,2024-09-23,43.5,21
146,2024-09-30,50.1,23
146,2024-10-07,49.5,21
146,2024-10-14,31.5,23
146,2024-10-21,27.8,25
146,2024-10-28,38.2,20
146,2024-11-04,27.4,20
146,2024-11-11,37.6,22
146,2024-11-18,25.9,22
146,2024-11-25,24.1,24
146,2024-12-02,33.8,22
146,2024-12-09,23.2,23
146,2024-12-16,29.4,24
147,2024-09-02,45.3,21
147,2024-09-09,39.4,18
147,2024-09-16,50.4,19
147,2024-09-23,32.9,21
147,2024-09-30,43.4,20
147,2024-10-07,35.9,21
147,2024-10-14,50.8,21
147,2024-10-21,31.0,20
147,2024-10-28,36.0,22
147,2024-11-04,41.1,22
147,2024-11-11,29.8,22
147,2024-11-18,41.6,21
147,2024-11-25,31.3,24
147,2024-12-02,41.3,23
147,2024-12-09,30.2,21
147,2024-12-16,37.0,25
148,2024-09-02,100.0,3
148,2024-09-09,85.7,1
148,2024-09-16,71.2,3
148,2024-09-23,100.0,5
148,2024-09-30,95.3,3
148,2024-10-07,89.3,0
148,2024-10-14,92.7,2
148,2024-10-21,81.0,2
148,2024-10-28,83.9,1
148,2024-11-04,87.0,2
148,2024-11-11,87.7,0
148,2024-11-18,85.3,1
148,2024-11-25,82.0,3
148,2024-12-02,74.4,1
148,2024-12-09,91.9,0
148,2024-12-16,100.0,4
149,2024-09-02,56.0,14
149,2024-09-09,61.3,13
149,2024-09-16,43.4,14
149,2024-09-23,58.1,15
149,2024-09-30,54.0,17
149,2024-10-07,46.6,13
149,2024-10-14,62.2,13
149,2024-10-21,48.4,15
149,2024-10-28,49.3,15
149,2024-11-04,51.9,14
149,2024-11-11,40.4,16
149,2024-11-18,46.9,15
149,2024-11-25,52.5,15
149,2024-12-02,55.1,16
149,2024-12-09,50.2,18
149,2024-12-16,41.0,15
150,2024-09-02,76.7,9
150,2024-09-09,62.2,7
150,2024-09-16,61.9,9
150,2024-09-23,64.1,9
150,2024-09-30,72.1,12
150,2024-10-07,72.5,7
150,2024-10-14,58.3,8
150,2024-10-21,69.0,5
150,2024-10-28,64.3,9
150,2024-11-04,65.7,10
150,2024-11-11,57.5,9
150,2024-11-18,77.3,10
150,2024-11-25,57.5,9
150,2024-12-02,64.6,6
150,2024-12-09,66.7,7
150,2024-12-16,77.4,9
151,2024-09-02,76.8,2
151,2024-09-09,83.0,3
151,2024-09-16,94.2,4
151,2024-09-23,86.7,2
151,2024-09-30,72.2,5
151,2024-10-07,82.9,5
151,2024-10-14,88.1,6
151,2024-10-21,91.5,0
151,2024-10-28,81.8,2
151,2024-11-04,79.9,2
151,2024-11-11,76.0,2
151,2024-11-18,88.9,1
151,2024-11-25,100.0,2
151,2024-12-02,80.7,0
151,2024-12-09,87.8,2
151,2024-12-16,93.7,2
152,2024-09-02,20.5,30
152,2024-09-09,32.1,27
152,2024-09-16,28.5,29
152,2024-09-23,14.4,29
152,2024-09-30,20.8,30
152,2024-10-07,17.0,28
152,2024-10-14,34.9,32
152,2024-10-21,0.0,32
152,2024-10-28,18.2,29
152,2024-11-04,9.3,29
152,2024-11-11,10.5,30
152,2024-11-18,3.7,30
152,2024-11-25,15.7,32
152,2024-12-02,16.2,32
152,2024-12-09,0.0,33
152,2024-12-16,0.9,34
153,2024-09-02,60.7,7
153,2024-09-09,67.1,9
153,2024-09-16,71.4,8
153,2024-09-23,85.1,6
153,2024-09-30,61.7,7
153,2024-10-07,55.8,7
153,2024-10-14,75.5,7
153,2024-10-21,67.3,6
153,2024-10-28,63.6,8
153,2024-11-04,75.1,6
153,2024-11-11,66.4,10
153,2024-11-18,66.4,5
153,2024-11-25,80.2,9
153,2024-12-02,77.0,6
153,2024-12-09,82.1,7
153,2024-12-16,65.9,7
154,2024-09-02,93.6,2
154,2024-09-09,89.9,3
154,2024-09-16,85.4,1
154,2024-09-23,100.0,0
154,2024-09-30,89.7,3
154,2024-10-07,95.7,5
154,2024-10-14,85.5,3
154,2024-10-21,100.0,2
154,2024-10-28,78.2,2
154,2024-11-04,76.4,3
154,2024-11-11,95.5,2
154,2024-11-18,74.1,4
154,2024-11-25,72.9,0
154,2024-12-02,85.8,3
154,2024-12-09,90.7,2
154,2024-12-16,100.0,2
155,2024-09-02,68.3,16
155,2024-09-09,49.4,15
155,2024-09-16,76.4,14
155,2024-09-23,53.8,15
155,2024-09-30,55.1,14
155,2024-10-07,54.7,17
155,2024-10-14,57.2,13
155,2024-10-21,45.9,19
155,2024-10-28,56.0,16
155,2024-11-04,51.3,16
155,2024-11-11,68.9,14
155,2024-11-18,60.6,13
155,2024-11-25,72.8,16
155,2024-12-02,53.0,15
155,2024-12-09,52.0,15
155,2024-12-16,36.2,16
156,2024-09-02,42.9,21
156,2024-09-09,39.1,19
156,2024-09-16,42.4,18
156,2024-09-23,42.9,18
156,2024-09-30,50.0,22
156,2024-10-07,32.8,22
156,2024-10-14,40.4,20
156,2024-10-21,22.6,22
156,2024-10-28,31.6,24
156,2024-11-04,37.4,21
156,2024-11-11,50.9,23
156,2024-11-18,6.5,22
156,2024-11-25,23.9,22
156,2024-12-02,33.1,23
156,2024-12-09,35.6,25
156,2024-12-16,37.8,24
157,2024-09-02,87.6,5
157,2024-09-09,83.6,2
157,2024-09-16,70.9,4
157,2024-09-23,85.7,7
157,2024-09-30,83.1,3
157,2024-10-07,90.8,1
157,2024-10-14,89.4,3
157,2024-10-21,84.2,4
157,2024-10-28,79.5,3
157,2024-11-04,98.5,1
157,2024-11-11,84.6,6
157,2024-11-18,90.8,2
157,2024-11-25,93.5,2
157,2024-12-02,74.7,4
157,2024-12-09,78.5,6
157,2024-12-16,83.5,6
158,2024-09-02,49.1,16
158,2024-09-09,63.7,16
158,2024-09-16,67.2,14
158,2024-09-23,48.7,15
158,2024-09-30,60.7,14
158,2024-10-07,60.8,16
158,2024-10-14,51.0,16
158,2024-10-21,55.9,14
158,2024-10-28,64.0,14
158,2024-11-04,53.8,15
158,2024-11-11,68.2,16
158,2024-11-18,61.1,15
158,2024-11-25,56.0,16
158,2024-12-02,58.7,15
158,2024-12-09,66.8,15
158,2024-12-16,42.1,20
159,2024-09-02,57.4,17
159,2024-09-09,71.0,16
159,2024-09-16,57.9,15
159,2024-09-23,49.0,18
159,2024-09-30,52.1,15
159,2024-10-07,59.4,15
159,2024-10-14,53.1,17
159,2024-10-21,65.6,16
159,2024-10-28,54.6,17
159,2024-11-04,53.8,18
159,2024-11-11,58.1,17
159,2024-11-18,56.0,16
159,2024-11-25,66.4,19
159,2024-12-02,68.8,17
159,2024-12-09,60.8,15
159,2024-12-16,58.1,14
160,2024-09-02,89.0,3
160,2024-09-09,70.4,3
160,2024-09-16,89.5,3
160,2024-09-23,89.1,1
160,2024-09-30,80.2,4
160,2024-10-07,86.5,3
160,2024-10-14,82.2,3
160,2024-10-21,68.2,4
160,2024-10-28,100.0,1
160,2024-11-04,79.3,3
160,2024-11-11,98.7,2
160,2024-11-18,77.2,2
160,2024-11-25,78.9,1
160,2024-12-02,84.8,1
160,2024-12-09,81.1,2
160,2024-12-16,89.1,0
161,2024-09-02,89.2,2
161,2024-09-09,91.9,4
161,2024-09-16,81.8,4
161,2024-09-23,79.6,5
161,2024-09-30,80.0,3
161,2024-10-07,85.0,1
161,2024-10-14,93.8,2
161,2024-10-21,73.1,0
161,2024-10-28,79.7,5
161,2024-11-04,96.9,1
161,2024-11-11,83.9,2
161,2024-11-18,76.4,1
161,2024-11-25,95.0,3
161,2024-12-02,89.4,0
161,2024-12-09,88.1,0
161,2024-12-16,94.1,3
162,2024-09-02,49.2,17
162,2024-09-09,45.3,16
162,2024-09-16,63.9,13
162,2024-09-23,58.9,12
162,2024-09-30,36.1,13
162,2024-10-07,53.7,16
162,2024-10-14,58.9,15
162,2024-10-21,49.9,14
162,2024-10-28,50.3,13
162,2024-11-04,52.7,15
162,2024-11-11,52.6,15
162,2024-11-18,62.5,15
162,2024-11-25,46.0,16
162,2024-12-02,58.5,16
162,2024-12-09,61.1,16
162,2024-12-16,56.0,19
163,2024-09-02,59.7,7
163,2024-09-09,77.7,9
163,2024-09-16,76.1,9
163,2024-09-23,81.0,7
163,2024-09-30,80.7,10
163,2024-10-07,60.3,9
163,2024-10-14,69.7,7
163,2024-10-21,54.9,7
163,2024-10-28,75.7,10
163,2024-11-04,68.3,10
163,2024-11-11,77.6,9
163,2024-11-18,64.2,9
163,2024-11-25,73.9,9
163,2024-12-02,76.9,6
163,2024-12-09,65.9,5
163,2024-12-16,76.0,8
164,2024-09-02,33.4,25
164,2024-09-09,39.8,26
164,2024-09-16,33.4,28
164,2024-09-23,24.3,28
164,2024-09-30,19.3,31
164,2024-10-07,23.1,27
164,2024-10-14,18.5,30
164,2024-10-21,27.3,29
164,2024-10-28,14.4,31
164,2024-11-04,24.3,29
164,2024-11-11,20.0,31
164,2024-11-18,11.9,35
164,2024-11-25,11.6,33
164,2024-12-02,17.5,31
164,2024-12-09,0.0,34
164,2024-12-16,0.2,31
165,2024-09-02,52.2,19
165,2024-09-09,37.1,23
165,2024-09-16,29.2,19
165,2024-09-23,38.1,21
165,2024-09-30,33.9,19
165,2024-10-07,52.3,22
165,2024-10-14,44.2,21
165,2024-10-21,41.1,23
165,2024-10-28,30.0,22
165,2024-11-04,42.8,24
165,2024-11-11,52.1,22
165,2024-11-18,44.9,18
165,2024-11-25,47.4,22
165,2024-12-02,32.3,24
165,2024-12-09,32.3,23
165,2024-12-16,45.5,23
166,2024-09-02,21.3,30
166,2024-09-09,32.8,31
166,2024-09-16,34.1,26
166,2024-09-23,30.9,27
166,2024-09-30,24.4,29
166,2024-10-07,10.0,28
166,2024-10-14,39.2,30
166,2024-10-21,18.8,33
166,2024-10-28,15.6,30
166,2024-11-04,25.3,30
166,2024-11-11,10.0,28
166,2024-11-18,7.0,30
166,2024-11-25,14.4,31
166,2024-12-02,29.0,31
166,2024-12-09,21.5,33
166,2024-12-16,15.4,34
167,2024-09-02,52.3,8
167,2024-09-09,67.9,7
167,2024-09-16,73.7,11
167,2024-09-23,48.6,7
167,2024-09-30,60.0,8
167,2024-10-07,67.4,7
167,2024-10-14,75.5,11
167,2024-10-21,91.3,7
167,2024-10-28,55.4,9
167,2024-11-04,82.9,10
167,2024-11-11,82.9,8
167,2024-11-18,65.1,8
167,2024-11-25,67.4,9
167,2024-12-02,77.8,10
167,2024-12-09,74.1,9
167,2024-12-16,76.4,5
168,2024-09-02,31.7,28
168,2024-09-09,30.3,28
168,2024-09-16,30.6,27
168,2024-09-23,34.8,29
168,2024-09-30,25.6,28
168,2024-10-07,29.5,30
168,2024-10-14,15.5,30
168,2024-10-21,25.2,31
168,2024-10-28,22.6,31
168,2024-11-04,25.6,33
168,2024-11-11,21.8,30
168,2024-11-18,6.1,31
168,2024-11-25,28.8,32
168,2024-12-02,28.7,32
168,2024-12-09,8.2,33
168,2024-12-16,8.2,32
169,2024-09-02,60.8,9
169,2024-09-09,78.4,12
169,2024-09-16,66.5,8
169,2024-09-23,63.8,10
169,2024-09-30,76.5,7
169,2024-10-07,62.8,10
169,2024-10-14,73.1,9
169,2024-10-21,62.9,5
169,2024-10-28,63.0,9
169,2024-11-04,86.9,8
169,2024-11-11,88.2,10
169,2024-11-18,58.9,9
169,2024-11-25,76.9,5
169,2024-12-02,75.2,10
169,2024-12-09,73.2,8
169,2024-12-16,68.6,8
170,2024-09-02,60.6,7
170,2024-09-09,66.7,8
170,2024-09-16,65.5,7
170,2024-09-23,76.1,9
170,2024-09-30,65.7,9
170,2024-10-07,66.4,8
170,2024-10-14,77.8,7
170,2024-10-21,60.6,8
170,2024-10-28,59.1,8
170,2024-11-04,67.8,5
170,2024-11-11,74.2,8
170,2024-11-18,79.5,9
170,2024-11-25,75.9,10
170,2024-12-02,68.9,8
170,2024-12-09,57.4,10
170,2024-12-16,68.8,7
171,2024-09-02,91.9,0
171,2024-09-09,82.7,4
171,2024-09-16,82.7,2
171,2024-09-23,83.0,0
171,2024-09-30,92.1,2
171,2024-10-07,84.3,2
171,2024-10-14,86.7,4
171,2024-10-21,86.2,0
171,2024-10-28,91.4,3
171,2024-11-04,88.5,4
171,2024-11-11,87.2,4
171,2024-11-18,98.3,3
171,2024-11-25,81.1,2
171,2024-12-02,97.1,0
171,2024-12-09,84.2,2
171,2024-12-16,80.5,4
172,2024-09-02,89.0,2
172,2024-09-09,90.9,2
172,2024-09-16,79.1,2
172,2024-09-23,89.8,4
172,2024-09-30,82.5,3
172,2024-10-07,99.1,1
172,2024-10-14,89.4,4
172,2024-10-21,85.9,4
172,2024-10-28,100.0,3
172,2024-11-04,85.0,4
172,2024-11-11,93.7,0
172,2024-11-18,87.0,2
172,2024-11-25,90.3,2
172,2024-12-02,86.5,1
172,2024-12-09,93.2,5
172,2024-12-16,80.6,0
173,2024-09-02,60.2,15
173,2024-09-09,69.1,13
173,2024-09-16,55.1,12
173,2024-09-23,70.2,15
173,2024-09-30,55.2,13
173,2024-10-07,48.7,16
173,2024-10-14,49.5,15
173,2024-10-21,74.4,15
173,2024-10-28,50.1,16
173,2024-11-04,47.7,18
173,2024-11-11,68.4,15
173,2024-11-18,49.7,15
173,2024-11-25,54.3,16
173,2024-12-02,64.7,14
173,2024-12-09,64.1,17
173,2024-12-16,51.7,14
174,2024-09-02,70.9,7
174,2024-09-09,78.2,7
174,2024-09-16,74.4,8
174,2024-09-23,65.5,8
174,2024-09-30,78.6,7
174,2024-10-07,66.7,7
174,2024-10-14,69.7,7
174,2024-10-21,55.9,7
174,2024-10-28,83.1,9
174,2024-11-04,71.7,8
174,2024-11-11,69.6,8
174,2024-11-18,74.2,8
174,2024-11-25,60.6,9
174,2024-12-02,50.3,9
174,2024-12-09,58.7,8
174,2024-12-16,60.4,8
175,2024-09-02,74.6,11
175,2024-09-09,57.7,10
175,2024-09-16,71.0,8
175,2024-09-23,76.1,8
175,2024-09-30,75.7,7
175,2024-10-07,64.9,10
175,2024-10-14,81.9,8
175,2024-10-21,47.7,8
175,2024-10-28,70.3,8
175,2024-11-04,72.7,8
